timestamp,datetime,open,high,low,close,volume,buy_vol,sell_vol,delta,cvd
1781475300,2026-06-14 22:15:00,65086.8,65205.7,64970.2,65172.8,20.01840867,9.27885796,10.73955071,-1.46069275,-2322.58763516
1781476200,2026-06-14 22:30:00,65172.8,65481.5,65147.9,65419.0,87.62896181,69.61197337,18.01698844,51.59498493,-2270.99265023
1781477100,2026-06-14 22:45:00,65419.0,65442.9,65309.9,65380.6,20.0994582,12.35780375,7.74165445,4.6161493,-2266.37650093
1781478000,2026-06-14 23:00:00,65380.5,65565.6,65221.9,65526.4,31.63576615,23.49326893,8.14249722,15.35077171,-2251.02572922
1781478900,2026-06-14 23:15:00,65527.5,65704.6,65465.4,65659.4,37.26777647,11.65408289,25.61369358,-13.95961069,-2264.98533991
1781479800,2026-06-14 23:30:00,65659.4,65720.0,65499.6,65540.9,23.13852136,12.43697915,10.70154221,1.73543694,-2263.24990297
1781480700,2026-06-14 23:45:00,65540.1,65750.0,65540.1,65715.1,67.84433445,63.76359137,4.08074308,59.68284829,-2203.56705468
1781481600,2026-06-15 00:00:00,65715.1,65847.0,65602.5,65847.0,39.33849026,30.54809695,8.79039331,21.75770364,-2181.80935104
1781482500,2026-06-15 00:15:00,65846.9,65847.0,65652.0,65732.9,13.02687408,5.2745724,7.75230168,-2.47772928,-2184.28708032
1781483400,2026-06-15 00:30:00,65735.6,65737.9,65467.8,65496.1,31.27853845,7.17077621,24.10776224,-16.93698603,-2201.22406635
1781484300,2026-06-15 00:45:00,65496.0,65612.0,65472.3,65580.2,12.67220584,10.4351418,2.23706404,8.19807776,-2193.02598859
1781485200,2026-06-15 01:00:00,65580.2,65582.3,65321.7,65470.0,20.77181516,7.84167463,12.93014053,-5.0884659,-2198.11445449
1781486100,2026-06-15 01:15:00,65470.0,65484.6,65340.6,65358.8,5.55805352,1.9492377,3.60881582,-1.65957812,-2199.77403261
1781487000,2026-06-15 01:30:00,65365.1,65696.5,65358.5,65675.5,8.73103773,7.67328987,1.05774786,6.61554201,-2193.1584906
1781487900,2026-06-15 01:45:00,65675.4,65675.5,65451.8,65461.9,3.35147591,1.44428815,1.90718776,-0.46289961,-2193.62139021
1781488800,2026-06-15 02:00:00,65461.9,65624.9,65423.6,65613.8,10.19546788,5.51136588,4.684102,0.82726388,-2192.79412633
1781489700,2026-06-15 02:15:00,65613.8,65715.3,65594.6,65602.2,6.77855274,5.24425964,1.5342931,3.70996654,-2189.08415979
1781490600,2026-06-15 02:30:00,65602.1,65634.4,65548.3,65548.4,3.71949662,1.38533614,2.33416048,-0.94882434,-2190.03298413
1781491500,2026-06-15 02:45:00,65548.3,65548.3,65402.0,65420.2,14.44303613,6.06099104,8.38204509,-2.32105405,-2192.35403818
1781492400,2026-06-15 03:00:00,65420.2,65670.1,65410.2,65670.1,8.34908213,7.57781248,0.77126965,6.80654283,-2185.54749535
1781493300,2026-06-15 03:15:00,65672.1,65696.1,65650.0,65696.0,5.10839621,4.70519413,0.40320208,4.30199205,-2181.2455033
1781494200,2026-06-15 03:30:00,65693.8,65870.0,65665.1,65870.0,19.3084933,16.22068657,3.08780673,13.13287984,-2168.11262346
1781495100,2026-06-15 03:45:00,65869.9,65943.0,65807.9,65890.0,94.20026806,12.68539893,81.51486913,-68.8294702,-2236.94209366
1781496000,2026-06-15 04:00:00,65890.1,65890.1,65684.3,65688.4,77.06121775,2.85550383,74.20571392,-71.35021009,-2308.29230375
1781496900,2026-06-15 04:15:00,65688.4,65752.8,65676.6,65685.8,8.97168231,5.76959442,3.20208789,2.56750653,-2305.72479722
1781497800,2026-06-15 04:30:00,65685.8,65710.1,65622.7,65640.0,15.88983507,2.47038925,13.41944582,-10.94905657,-2316.67385379
1781498700,2026-06-15 04:45:00,65639.9,65657.2,65610.6,65610.7,1.81891165,1.05073413,0.76817752,0.28255661,-2316.39129718
1781499600,2026-06-15 05:00:00,65610.7,65661.8,65600.0,65653.6,4.80270881,3.87759244,0.92511637,2.95247607,-2313.43882111
1781500500,2026-06-15 05:15:00,65653.5,65820.1,65653.5,65794.6,3.34716941,2.88570795,0.46146146,2.42424649,-2311.01457462
1781501400,2026-06-15 05:30:00,65794.6,65794.6,65676.4,65685.7,14.8962773,3.42202241,11.47425489,-8.05223248,-2319.0668071
1781502300,2026-06-15 05:45:00,65684.9,65820.1,65675.7,65820.1,5.79597685,3.1521851,2.64379175,0.50839335,-2318.55841375
1781503200,2026-06-15 06:00:00,65820.1,65887.0,65789.9,65842.9,7.15430042,5.74314917,1.41115125,4.33199792,-2314.22641583
1781504100,2026-06-15 06:15:00,65842.8,65924.3,65822.8,65910.1,13.79700825,4.80097192,8.99603633,-4.19506441,-2318.42148024
1781505000,2026-06-15 06:30:00,65910.1,65910.1,65738.6,65769.5,11.44913376,7.32527678,4.12385698,3.2014198,-2315.22006044
1781505900,2026-06-15 06:45:00,65773.7,65851.2,65762.7,65778.1,10.44807521,1.98233442,8.46574079,-6.48340637,-2321.70346681
1781506800,2026-06-15 07:00:00,65778.1,65829.3,65660.0,65793.9,37.05772655,12.97758073,24.08014582,-11.10256509,-2332.8060319
1781507700,2026-06-15 07:15:00,65793.8,65950.0,65789.5,65935.1,13.20348823,12.45597976,0.74750847,11.70847129,-2321.09756061
1781508600,2026-06-15 07:30:00,65935.1,65935.1,65689.4,65692.3,3.48581868,0.79739182,2.68842686,-1.89103504,-2322.98859565
1781509500,2026-06-15 07:45:00,65692.4,65731.7,65602.1,65622.4,10.25384582,6.91700612,3.3368397,3.58016642,-2319.40842923
1781510400,2026-06-15 08:00:00,65622.3,65700.0,65600.0,65662.5,33.29704019,29.37791432,3.91912587,25.45878845,-2293.94964078
1781511300,2026-06-15 08:15:00,65662.4,65695.0,65570.8,65616.1,23.30274773,21.24015928,2.06258845,19.17757083,-2274.77206995
1781512200,2026-06-15 08:30:00,65616.1,65736.3,65616.0,65720.8,29.1334997,22.90152919,6.23197051,16.66955868,-2258.10251127
1781513100,2026-06-15 08:45:00,65720.7,65738.6,65603.7,65625.2,3.37398986,0.8155962,2.55839366,-1.74279746,-2259.84530873
1781514000,2026-06-15 09:00:00,65623.8,65667.9,65623.7,65637.4,1.69194288,0.74285121,0.94909167,-0.20624046,-2260.05154919
1781514900,2026-06-15 09:15:00,65637.3,65738.5,65609.6,65609.6,2.96991686,1.50046151,1.46945535,0.03100616,-2260.02054303
1781515800,2026-06-15 09:30:00,65609.5,65609.6,65463.6,65526.4,5.33278396,0.74859037,4.58419359,-3.83560322,-2263.85614625
1781516700,2026-06-15 09:45:00,65526.4,65560.4,65473.3,65550.7,3.72081358,1.79344296,1.92737062,-0.13392766,-2263.99007391
1781517600,2026-06-15 10:00:00,65550.8,65712.8,65539.4,65697.6,23.08193907,22.40353472,0.67840435,21.72513037,-2242.26494354
1781518500,2026-06-15 10:15:00,65697.5,65710.7,65657.6,65678.6,7.12101559,4.06949446,3.05152113,1.01797333,-2241.24697021
1781519400,2026-06-15 10:30:00,65678.5,65735.5,65669.1,65718.3,29.93238778,29.70843718,0.2239506,29.48448658,-2211.76248363
